Date,Open,High,Low,Close,Adj Close,Volume,polarity,subjectivity
2018-02-14,8599.919922,9518.540039,8599.919922,9494.629883,9494.629883,7909819904,0.11323824626758018,0.4171701976604228
2018-02-15,9488.320313,10234.799805,9395.580078,10166.400391,10166.400391,9062540288,0.21322495221407564,0.3935737168879371
2018-02-16,10135.700195,10324.099609,9824.820313,10233.900391,10233.900391,7296159744,0.21187550276156175,0.43023327330498917
2018-02-17,10207.5,11139.5,10149.400391,11112.700195,11112.700195,8660880384,0.12362900151463982,0.4278246284186001
2018-02-18,11123.400391,11349.799805,10326.0,10551.799805,10551.799805,8744009728,0.11466573237310565,0.4041221595757886
2018-02-19,10552.599609,11273.799805,10513.200195,11225.299805,11225.299805,7652089856,0.121266416540771,0.402836386661504
2018-02-20,11231.799805,11958.5,11231.799805,11403.700195,11403.700195,9926540288,0.1249235286061675,0.4301740179573513
2018-02-21,11372.200195,11418.5,10479.099609,10690.400391,10690.400391,9405339648,0.11114181540156719,0.4173287717229798
2018-02-22,10660.400391,11039.099609,9939.089844,10005.0,10005.0,8040079872,0.11766923671866854,0.4390684479451525
2018-02-23,9937.070313,10487.299805,9734.55957,10301.099609,10301.099609,7739500032,0.09917512699411808,0.418747336299265
2018-02-24,10287.700195,10597.200195,9546.969727,9813.070313,9813.070313,6917929984,0.104960516207044,0.4167727840575063
2018-02-25,9796.419922,9923.219727,9407.05957,9664.730469,9664.730469,5706939904,0.09797308686158118,0.4263738524995627
2018-02-26,9669.429688,10475.0,9501.730469,10366.700195,10366.700195,7287690240,0.0961336339174951,0.42117684052994026
2018-02-27,10393.900391,10878.5,10246.099609,10725.599609,10725.599609,6966179840,0.11138947342979601,0.4093206811110037
2018-02-28,10687.200195,11089.799805,10393.099609,10397.900391,10397.900391,6936189952,0.14068267316760621,0.43321539486590505
2018-03-01,10385.0,11052.299805,10352.700195,10951.0,10951.0,7317279744,0.18074633786112793,0.41436547544959873
2018-03-02,10977.400391,11189.0,10850.099609,11086.400391,11086.400391,7620590080,0.12336338534929855,0.44936847386086376
2018-03-03,11101.900391,11528.200195,11002.400391,11489.700195,11489.700195,6690570240,0.1271420493197279,0.4481382395382395
2018-03-04,11497.400391,11512.599609,11136.099609,11512.599609,11512.599609,6084149760,0.11686606760847093,0.44648188010066464
2018-03-05,11532.400391,11704.099609,11443.900391,11573.299805,11573.299805,6468539904,0.08371336918103088,0.4161312000603045
2018-03-06,11500.099609,11500.099609,10694.299805,10779.900391,10779.900391,6832169984,0.09105108033801215,0.4199965428090428
2018-03-07,10803.900391,10929.5,9692.120117,9965.570313,9965.570313,8797910016,0.07451970389890794,0.3921993302122226
2018-03-08,9951.44043,10147.400391,9335.870117,9395.009766,9395.009766,7186089984,0.10701387423255337,0.41885318741894706
2018-03-09,9414.69043,9466.349609,8513.030273,9337.549805,9337.549805,8704190464,0.15748942731935217,0.4382421891904093
2018-03-10,9350.589844,9531.320313,8828.469727,8866.0,8866.0,5386319872,0.14733690166893293,0.41435613706316826
2018-03-11,8852.780273,9711.889648,8607.120117,9578.629883,9578.629883,6296370176,0.15724967902749917,0.4085886888630791
2018-03-12,9602.929688,9937.5,8956.429688,9205.120117,9205.120117,6457399808,0.13029090241308477,0.3868131122571013
2018-03-13,9173.040039,9470.379883,8958.19043,9194.849609,9194.849609,5991139840,0.16163186232221322,0.4249005243943841
2018-03-14,9214.650391,9355.849609,8068.589844,8269.80957,8269.80957,6438230016,0.11027661196426007,0.42202380382475174
2018-03-15,8290.759766,8428.349609,7783.049805,8300.860352,8300.860352,6834429952,0.09875039891094115,0.41980759726035105
2018-03-16,8322.910156,8585.150391,8005.310059,8338.349609,8338.349609,5289379840,0.09306466154959459,0.39388925622437526
2018-03-17,8321.910156,8346.530273,7812.819824,7916.879883,7916.879883,4426149888,0.06792259376776422,0.4002112333046677
2018-03-18,7890.52002,8245.509766,7397.990234,8223.679688,8223.679688,6639190016,0.07378198636089897,0.400137633399422
2018-03-19,8344.120117,8675.870117,8182.399902,8630.650391,8630.650391,6729110016,0.09755442997702501,0.41298278206688344
2018-03-20,8619.669922,9051.019531,8389.889648,8913.469727,8913.469727,6361789952,0.09009386707685318,0.41193055021110575
2018-03-21,8937.480469,9177.370117,8846.330078,8929.280273,8929.280273,6043129856,0.10996643111129092,0.424889111407803
2018-03-22,8939.44043,9100.709961,8564.900391,8728.469727,8728.469727,5530390016,0.0959692031284368,0.41391857223829587
2018-03-23,8736.25,8879.620117,8360.620117,8879.620117,8879.620117,5954120192,0.055653320586404154,0.4173063735101994
2018-03-24,8901.950195,8996.179688,8665.700195,8668.120117,8668.120117,5664600064,0.09511845197641197,0.413868719385301
2018-03-25,8612.80957,8682.009766,8449.099609,8495.780273,8495.780273,4569880064,0.08268270402437068,0.43694251242584575
2018-03-26,8498.469727,8530.080078,7921.430176,8209.400391,8209.400391,5921039872,0.08283109080562785,0.41366432264580416
2018-03-27,8200.0,8232.780273,7797.279785,7833.040039,7833.040039,5378250240,0.09899986054640268,0.4394963026855257
2018-03-28,7836.830078,8122.890137,7809.169922,7954.47998,7954.47998,4935289856,0.09841621589619501,0.4272624055249403
2018-03-29,7979.069824,7994.330078,7081.379883,7165.700195,7165.700195,6361229824,0.09287910895478924,0.42637919474547875
2018-03-30,7171.450195,7276.660156,6683.930176,6890.52002,6890.52002,6289509888,0.10045652860555414,0.42899466751886106
2018-03-31,6892.47998,7207.850098,6863.52002,6973.529785,6973.529785,4553269760,0.0842708436582225,0.4317687866615911
2018-04-01,7003.060059,7060.950195,6526.870117,6844.22998,6844.22998,4532100096,0.08914139223871366,0.41459324366110084
2018-04-02,6844.859863,7135.470215,6816.580078,7083.799805,7083.799805,4333440000,0.05570438269229108,0.4140153448186166
2018-04-03,7102.259766,7530.939941,7072.490234,7456.109863,7456.109863,5499700224,0.17658157534220215,0.5242025819215752
2018-04-04,7456.410156,7469.879883,6803.879883,6853.839844,6853.839844,4936000000,0.1730048275056881,0.5130075381508199
2018-04-05,6848.649902,6933.819824,6644.799805,6811.470215,6811.470215,5639320064,0.17192514997221653,0.5092985933622763
2018-04-06,6815.959961,6857.490234,6575.0,6636.319824,6636.319824,3766810112,0.160380146244353,0.5175276549181574
2018-04-07,6630.509766,7050.540039,6630.509766,6911.089844,6911.089844,3976610048,0.18229410286896494,0.5173010065467715
2018-04-08,6919.97998,7111.560059,6919.97998,7023.52002,7023.52002,3652499968,0.09123573784259904,0.4217074891167951
2018-04-09,7044.319824,7178.109863,6661.990234,6770.72998,6770.72998,4894060032,0.09348905970031701,0.4359173741030466
2018-04-10,6795.439941,6872.410156,6704.149902,6834.759766,6834.759766,4272750080,0.08837381528988307,0.4077823836785261
2018-04-11,6843.470215,6968.319824,6817.589844,6968.319824,6968.319824,4641889792,0.09264293910007167,0.41691907236215586
2018-04-12,6955.379883,7899.22998,6806.509766,7889.25,7889.25,8906250240,0.09129390204325293,0.4453535649700338
2018-04-13,7901.089844,8183.959961,7758.930176,7895.959961,7895.959961,7764460032,0.11829138043059212,0.45925940428452994
2018-04-14,7874.669922,8140.709961,7846.0,7986.240234,7986.240234,5191430144,0.07950925017058738,0.4230900885136765
2018-04-15,7999.330078,8338.419922,7999.330078,8329.110352,8329.110352,5244480000,0.09638767009996943,0.42584485527585236
2018-04-16,8337.570313,8371.150391,7925.72998,8058.669922,8058.669922,5631309824,0.10607119241979163,0.4430158324821246
2018-04-17,8071.660156,8285.959961,7881.720215,7902.089844,7902.089844,6900879872,0.08503067644987287,0.4049475783098232
2018-04-18,7944.430176,8197.799805,7886.009766,8163.419922,8163.419922,6529909760,0.07842265139967955,0.41652294786400745
2018-04-19,8159.27002,8298.69043,8138.779785,8294.30957,8294.30957,7063209984,0.10155845057974179,0.432961158957038
2018-04-20,8286.879883,8880.230469,8244.540039,8845.830078,8845.830078,8438110208,0.08580578035148931,0.4181047652892002
2018-04-21,8848.790039,8997.570313,8652.150391,8895.580078,8895.580078,7548550144,0.08759278557464041,0.4150455321261773
2018-04-22,8925.05957,9001.639648,8779.610352,8802.459961,8802.459961,6629899776,0.09567272247703794,0.4192203533349367
2018-04-23,8794.389648,8958.549805,8788.80957,8930.879883,8930.879883,6925190144,0.12975966381230283,0.4316572988996135
2018-04-24,8934.339844,9732.610352,8927.830078,9697.5,9697.5,10678800384,0.18078339153701317,0.44338652491184044
2018-04-25,9701.030273,9745.320313,8799.839844,8845.740234,8845.740234,11083100160,0.14130688003910588,0.4207395208055059
2018-04-26,8867.320313,9281.509766,8727.089844,9281.509766,9281.509766,8970559488,0.0860427403673554,0.43235732260991055
2018-04-27,9290.629883,9375.469727,8987.049805,8987.049805,8987.049805,7566289920,0.06996924871744757,0.39552196176115484
2018-04-28,8939.269531,9412.089844,8931.990234,9348.480469,9348.480469,7805479936,0.08979548041321297,0.440077395783895
2018-04-29,9346.410156,9531.490234,9193.709961,9419.080078,9419.080078,8853000192,0.08822247966392356,0.40299969062731983
2018-04-30,9426.110352,9477.139648,9166.80957,9240.549805,9240.549805,8673920000,0.09110001265976339,0.4172897368461884
2018-05-01,9251.469727,9255.879883,8891.049805,9119.009766,9119.009766,7713019904,0.06737474566145202,0.39684637790193344
2018-05-02,9104.599609,9256.519531,9015.139648,9235.919922,9235.919922,7558159872,0.10073604538767167,0.4158470670014037
2018-05-03,9233.969727,9798.330078,9188.150391,9743.860352,9743.860352,10207299584,0.10901463408461647,0.41637762863114974
2018-05-04,9695.5,9779.200195,9585.959961,9700.759766,9700.759766,8217829888,0.11952565428539279,0.4248899151902624
2018-05-05,9700.280273,9964.5,9695.120117,9858.150391,9858.150391,7651939840,0.08155082571749238,0.409168487119876
2018-05-06,9845.30957,9940.139648,9465.25,9654.799805,9654.799805,7222280192,0.08020769921436588,0.42890171581504916
2018-05-07,9645.669922,9665.849609,9231.530273,9373.009766,9373.009766,7394019840,0.04846320602535092,0.4327587175968872
2018-05-08,9380.870117,9462.75,9127.769531,9234.820313,9234.820313,7415869952,0.09478382630623884,0.4419079443259472
2018-05-09,9223.730469,9374.759766,9031.620117,9325.179688,9325.179688,7226890240,0.06789946085094566,0.4337422975147423
2018-05-10,9325.959961,9396.040039,9040.519531,9043.94043,9043.94043,6906699776,0.06223821814210353,0.4167039406356914
2018-05-11,9052.959961,9052.959961,8394.459961,8441.490234,8441.490234,8488520192,0.04082238005050505,0.4251851386766828
2018-05-12,8441.44043,8664.860352,8223.5,8504.889648,8504.889648,6821380096,0.07015010943432731,0.4453772382069469
2018-05-13,8515.490234,8773.549805,8395.120117,8723.94043,8723.94043,5866379776,0.05777564768681121,0.4300849892304294
2018-05-14,8713.099609,8881.120117,8367.969727,8716.790039,8716.790039,7364149760,0.07501145558248622,0.4177727907234473
2018-05-15,8705.19043,8836.19043,8456.450195,8510.379883,8510.379883,6705710080,0.07698895597080285,0.40089029032004564
2018-05-16,8504.410156,8508.429688,8175.490234,8368.830078,8368.830078,6760220160,0.15312979002514443,0.43247445650702354
2018-05-17,8370.049805,8445.540039,8054.120117,8094.319824,8094.319824,5862530048,0.10384509799915073,0.41207172402973186
2018-05-18,8091.830078,8274.120117,7974.819824,8250.969727,8250.969727,5764190208,0.056237859263182546,0.4604831906371315
2018-05-19,8255.730469,8372.05957,8183.350098,8247.179688,8247.179688,4712399872,0.07034721154913463,0.466574024266332
2018-05-20,8246.990234,8562.410156,8205.240234,8513.25,8513.25,5191059968,0.05379827069149986,0.43254110704110704
2018-05-21,8522.330078,8557.519531,8365.120117,8418.990234,8418.990234,5154990080,0.08970325556755028,0.4504680126891354
2018-05-22,8419.870117,8423.25,8004.580078,8041.779785,8041.779785,5137010176,0.13889500007842398,0.46783950530146184
2018-05-23,8037.080078,8054.660156,7507.879883,7557.819824,7557.819824,6491120128,0.0793730507366871,0.45439196723287634
2018-05-24,7561.120117,7738.600098,7331.140137,7587.339844,7587.339844,6049220096,0.10131505109575285,0.4366902947604702
2018-05-25,7592.299805,7659.140137,7392.649902,7480.140137,7480.140137,4867829760,0.1422573480617462,0.4172609067677095
2018-05-26,7486.47998,7595.160156,7349.120117,7355.879883,7355.879883,4051539968,0.10668945637695637,0.4460658625562472
2018-05-27,7362.080078,7381.740234,7270.959961,7368.220215,7368.220215,4056519936,0.12334776539283342,0.4298278950829971
2018-05-28,7371.310059,7419.049805,7100.890137,7135.990234,7135.990234,5040600064,0.1140110288623638,0.4331603724651575
2018-05-29,7129.459961,7526.419922,7090.680176,7472.589844,7472.589844,5662660096,0.14248026566900945,0.45457834085943544
2018-05-30,7469.72998,7573.77002,7313.600098,7406.52002,7406.52002,4922540032,0.14246751038770814,0.4421244187910855
2018-05-31,7406.149902,7608.899902,7361.129883,7494.169922,7494.169922,5127130112,0.14843633040216472,0.450571119470641
2018-06-01,7500.700195,7604.72998,7407.339844,7541.450195,7541.450195,4921460224,0.14421063076824794,0.4501813803962242
2018-06-02,7536.720215,7695.830078,7497.259766,7643.450195,7643.450195,4939299840,0.20083158382514985,0.49581853083480176
2018-06-03,7632.089844,7754.890137,7613.040039,7720.25,7720.25,4851760128,0.2001123412685427,0.4908376318472407
2018-06-04,7722.529785,7753.819824,7474.040039,7514.470215,7514.470215,4993169920,0.19294341663686368,0.4922278679048751
2018-06-05,7500.899902,7643.22998,7397.0,7633.759766,7633.759766,4961739776,0.17766209087403637,0.4879097102691994
2018-06-06,7625.970215,7680.430176,7502.009766,7653.97998,7653.97998,4692259840,0.14585428699548464,0.43373473862628686
2018-06-07,7650.819824,7741.27002,7650.819824,7678.240234,7678.240234,4485799936,0.13294436714079572,0.4670578764421129
2018-06-08,7685.140137,7698.189941,7558.399902,7624.919922,7624.919922,4227579904,0.12399108538617468,0.43512492054902774
2018-06-09,7632.52002,7683.580078,7531.97998,7531.97998,7531.97998,3845220096,0.127141343215445,0.458610880691719
2018-06-10,7499.549805,7499.549805,6709.069824,6786.02002,6786.02002,5804839936,0.08414474965070204,0.4493569377552062
2018-06-11,6799.290039,6910.180176,6706.629883,6906.919922,6906.919922,4745269760,0.11838131968340303,0.4431651758735092
2018-06-12,6905.819824,6907.959961,6542.080078,6582.359863,6582.359863,4654380032,0.1365149629312641,0.4420805337179606
2018-06-13,6596.879883,6631.660156,6285.629883,6349.899902,6349.899902,5052349952,0.0691200939890456,0.4536517246194666
2018-06-14,6342.75,6707.140137,6334.459961,6675.350098,6675.350098,5138710016,0.12884585249819624,0.4930341630591631
2018-06-15,6674.080078,6681.080078,6433.870117,6456.580078,6456.580078,3955389952,0.08558406771799629,0.47330234745413313
2018-06-16,6455.450195,6592.490234,6402.290039,6550.160156,6550.160156,3194170112,0.07967132370625017,0.46528496183827067
2018-06-17,6545.529785,6589.109863,6499.27002,6499.27002,6499.27002,3104019968,0.10900036075036075,0.486304762945388
2018-06-18,6510.069824,6781.140137,6446.680176,6734.819824,6734.819824,4039200000,0.11045469163772735,0.46054392779839215
2018-06-19,6742.390137,6822.5,6709.919922,6769.939941,6769.939941,4057029888,0.09929523144983671,0.4358093719146351
2018-06-20,6770.759766,6821.560059,6611.879883,6776.549805,6776.549805,3888640000,0.10294176494250899,0.4338973425439199
2018-06-21,6780.089844,6810.939941,6715.169922,6729.740234,6729.740234,3529129984,0.10014454187517054,0.4536992910165425
2018-06-22,6737.879883,6747.080078,6006.600098,6083.689941,6083.689941,5079810048,0.11342545795254129,0.4734056507535674
2018-06-23,6090.100098,6224.819824,6071.810059,6162.47998,6162.47998,3431360000,0.13780181706520991,0.45898777313955885
2018-06-24,6164.279785,6223.779785,5826.410156,6173.22998,6173.22998,4566909952,0.10678782053005655,0.4478253176545102
2018-06-25,6171.970215,6327.370117,6119.680176,6249.180176,6249.180176,5500810240,0.09887595725424672,0.46500256955520114
2018-06-26,6253.549805,6290.160156,6093.669922,6093.669922,6093.669922,3279759872,0.13261953001778584,0.42096704167925103
2018-06-27,6084.399902,6180.0,6052.850098,6157.129883,6157.129883,3296219904,0.1389349666183212,0.4330456349206349
2018-06-28,6153.160156,6170.410156,5873.049805,5903.439941,5903.439941,3467800064,0.13173162539961572,0.41483972234465527
2018-06-29,5898.129883,6261.660156,5835.75,6218.299805,6218.299805,3966230016,0.13025885973973406,0.42196492967667837
2018-06-30,6214.220215,6465.509766,6214.220215,6404.0,6404.0,4543860224,0.16312241548134404,0.4636450834879406
2018-07-01,6411.680176,6432.850098,6289.290039,6385.819824,6385.819824,4788259840,0.1201310398028031,0.42708543203826227
2018-07-02,6380.379883,6683.859863,6305.700195,6614.180176,6614.180176,4396930048,0.1437147667147667,0.4393176831338596
2018-07-03,6596.660156,6671.370117,6447.75,6529.589844,6529.589844,4672309760,0.12204842620768352,0.4493351929335193
2018-07-04,6550.870117,6771.919922,6450.459961,6597.549805,6597.549805,4176689920,0.13065854020281104,0.4316463108129775
2018-07-05,6599.709961,6749.540039,6546.649902,6639.140137,6639.140137,4999240192,0.14147110597372375,0.4364571451776015
2018-07-06,6638.689941,6700.939941,6533.549805,6673.5,6673.5,4313959936,0.13445005041703675,0.43729568454766865
2018-07-07,6668.709961,6863.990234,6579.240234,6856.930176,6856.930176,3961080064,0.15096782955606483,0.4079218657159834
2018-07-08,6857.799805,6885.910156,6747.97998,6773.879883,6773.879883,3386210048,0.14189373589373588,0.47360125985125984
2018-07-09,6775.080078,6838.680176,6724.339844,6741.75,6741.75,3718129920,0.1177881074602386,0.4619453413920627
2018-07-10,6739.209961,6767.740234,6320.720215,6329.950195,6329.950195,4052430080,0.11652033021136796,0.4377587759899081
2018-07-11,6330.77002,6444.959961,6330.470215,6394.709961,6394.709961,3644859904,0.07254959913394053,0.41459648973089835
2018-07-12,6396.779785,6397.100098,6136.419922,6228.810059,6228.810059,3770170112,0.13207992088308784,0.43682130146140213
2018-07-13,6235.029785,6310.549805,6192.240234,6238.049805,6238.049805,3805400064,0.12262678161031378,0.41621013933047124
2018-07-14,6247.5,6298.189941,6212.220215,6276.120117,6276.120117,2923670016,0.11053277880491422,0.40268312590187594
2018-07-15,6272.700195,6403.459961,6256.509766,6359.640137,6359.640137,3285459968,0.13773934280055763,0.4058540075044404
2018-07-16,6357.009766,6741.75,6357.009766,6741.75,6741.75,4725799936,0.15957487785119365,0.41851589200273415
2018-07-17,6739.649902,7387.240234,6684.169922,7321.040039,7321.040039,5961950208,0.16302782029612248,0.4216463664983914
2018-07-18,7315.319824,7534.990234,7280.470215,7370.779785,7370.779785,6103410176,0.1416015826808651,0.41312611342703937
2018-07-19,7378.200195,7494.459961,7295.459961,7466.859863,7466.859863,5111629824,0.1236267032265056,0.4327146797354307
2018-07-20,7467.399902,7594.669922,7323.259766,7354.129883,7354.129883,4936869888,0.09888635799963925,0.4245018037518038
2018-07-21,7352.720215,7437.640137,7262.410156,7419.290039,7419.290039,3726609920,0.12057502557126051,0.4131395205642194
2018-07-22,7417.799805,7537.950195,7383.819824,7418.490234,7418.490234,3695460096,0.1469460865392469,0.4280768262136187
2018-07-23,7414.709961,7771.5,7409.100098,7711.109863,7711.109863,5132480000,0.15358565656187512,0.4380540214211598
2018-07-24,7716.509766,8424.269531,7705.5,8424.269531,8424.269531,7277689856,0.1450051792212809,0.462429317818089
2018-07-25,8379.660156,8416.870117,8086.359863,8181.390137,8181.390137,5845400064,0.1535578024531829,0.4587273618088835
2018-07-26,8176.850098,8290.330078,7878.709961,7951.580078,7951.580078,4899089920,0.14692845041737446,0.44586185878116263
2018-07-27,7950.399902,8262.660156,7839.759766,8165.009766,8165.009766,5195879936,0.1527528931844904,0.44901401448345896
2018-07-28,8169.060059,8222.849609,8110.77002,8192.150391,8192.150391,3988750080,0.1411379489407171,0.4559185715284331
2018-07-29,8205.820313,8272.259766,8141.180176,8218.459961,8218.459961,4107190016,0.14416845039612897,0.486173385816243
2018-07-30,8221.580078,8235.5,7917.5,8180.47998,8180.47998,5551400000,0.1509623952604025,0.45597479496483123
2018-07-31,8181.200195,8181.529785,7696.930176,7780.439941,7780.439941,5287530000,0.1996715431255013,0.5127359457426988
2018-08-01,7769.040039,7769.040039,7504.950195,7624.910156,7624.910156,4797620000,0.22396191559696213,0.5300424985697343
2018-08-02,7634.189941,7712.77002,7523.439941,7567.149902,7567.149902,4214110000,0.19505747974411902,0.5058155482164063
2018-08-03,7562.140137,7562.140137,7328.649902,7434.390137,7434.390137,4627150000,0.20469601512434282,0.512349906139629
2018-08-04,7438.669922,7497.490234,6984.069824,7032.850098,7032.850098,4268390000,0.17867178478899665,0.4757250428554946
2018-08-05,7031.080078,7102.77002,6940.700195,7068.47998,7068.47998,3679110000,0.20554186202110078,0.4741305729065245
2018-08-06,7062.939941,7166.549805,6890.540039,6951.799805,6951.799805,3925900000,0.1962525373878585,0.49275753935157607
2018-08-07,6958.319824,7146.560059,6748.240234,6753.120117,6753.120117,4682800000,0.16631329335509662,0.48240276299292695
2018-08-08,6746.850098,6746.850098,6226.220215,6305.799805,6305.799805,5064430000,0.17867476206295713,0.4724460595035866
2018-08-09,6305.560059,6625.72998,6249.069824,6568.22998,6568.22998,4267040000,0.17500054861887207,0.48769668923229753
2018-08-10,6571.419922,6591.259766,6124.52002,6184.709961,6184.709961,4528680000,0.15916480330812227,0.47613233310431585
2018-08-11,6185.790039,6455.740234,6109.029785,6295.72998,6295.72998,4047850000,0.1866386807009237,0.47398807387787656
2018-08-12,6283.649902,6409.850098,6237.5,6322.689941,6322.689941,5665250000,0.15608415406575438,0.4717870179221866
2018-08-13,6341.359863,6537.049805,6225.720215,6297.569824,6297.569824,4083980000,0.1283643225513598,0.4813364795289883
2018-08-14,6287.660156,6287.939941,5971.049805,6199.709961,6199.709961,5301700000,0.15571627735690236,0.48248967618532834
2018-08-15,6221.419922,6588.490234,6221.419922,6308.52002,6308.52002,4895450000,0.16459094245298514,0.49060778003613364
2018-08-16,6294.22998,6473.5,6276.410156,6334.72998,6334.72998,4328420000,0.13962374062543928,0.48558682905513895
2018-08-17,6340.910156,6582.5,6324.970215,6580.629883,6580.629883,4992990000,0.15867975675118534,0.4936336551455599
2018-08-18,6583.430176,6617.350098,6353.72998,6423.759766,6423.759766,3984520000,0.1202974963924964,0.46472841991341995
2018-08-19,6422.569824,6537.97998,6361.549805,6506.069824,6506.069824,3311170000,0.11491875582897408,0.4624327810637334
2018-08-20,6500.509766,6536.919922,6297.930176,6308.529785,6308.529785,3665100000,0.10508784117420927,0.4442239547234626
2018-08-21,6301.069824,6500.870117,6298.240234,6488.759766,6488.759766,3377180000,0.1164912399085061,0.46316256734871847
2018-08-22,6486.25,6816.790039,6310.109863,6376.709961,6376.709961,4668110000,0.12824141141298093,0.4881590957993461
2018-08-23,6371.339844,6546.540039,6371.339844,6534.879883,6534.879883,3426180000,0.1331174330583392,0.4790500232178433
2018-08-24,6551.52002,6719.959961,6498.640137,6719.959961,6719.959961,4097820000,0.14657163974237145,0.47909838322730314
2018-08-25,6719.950195,6789.629883,6700.959961,6763.189941,6763.189941,3312600000,0.1449509704362706,0.4870796055796056
2018-08-26,6754.640137,6774.75,6620.75,6707.259766,6707.259766,3295500000,0.1344802265635599,0.485340338673672
2018-08-27,6710.799805,6884.640137,6689.709961,6884.640137,6884.640137,4019000000,0.1336391933139145,0.47087139987232923
2018-08-28,6891.080078,7109.560059,6882.339844,7096.279785,7096.279785,4659940000,0.14468978471589217,0.48284344125877676
2018-08-29,7091.709961,7113.299805,6970.819824,7047.160156,7047.160156,4145880000,0.1683572191534153,0.47504540960878067
2018-08-30,7043.759766,7072.689941,6834.689941,6978.22998,6978.22998,4463250000,0.16432419750670973,0.47225272736673385
2018-08-31,6973.970215,7057.169922,6920.160156,7037.580078,7037.580078,4495650000,0.1910123457891315,0.4858421604850176
2018-09-01,7044.810059,7242.290039,7038.049805,7193.25,7193.25,4116050000,0.17350598840182174,0.4908480368897035
2018-09-02,7189.580078,7306.310059,7132.160156,7272.720215,7272.720215,4329540000,0.19128173853021413,0.5077215996702785
2018-09-03,7279.029785,7317.939941,7208.149902,7260.060059,7260.060059,4087760000,0.17529864139069914,0.5003336159428218
2018-09-04,7263.0,7388.259766,7255.439941,7361.660156,7361.660156,4273640000,0.17027102153470955,0.4860484061393152
2018-09-05,7361.459961,7388.430176,6792.830078,6792.830078,6792.830078,5800460000,0.15367602899745755,0.5042161184549577
2018-09-06,6755.140137,6755.140137,6404.720215,6529.169922,6529.169922,5523470000,0.16318678905635428,0.4840393423002119
2018-09-07,6528.919922,6555.290039,6396.870117,6467.069824,6467.069824,4264680000,0.14347559041618446,0.4986281985341391
2018-09-08,6460.169922,6534.25,6197.52002,6225.97998,6225.97998,3835060000,0.1436110208483646,0.5086733145558145
2018-09-09,6223.379883,6446.259766,6201.220215,6300.859863,6300.859863,3671890000,0.16599642697150985,0.4939873179720312
2018-09-10,6301.569824,6374.97998,6292.759766,6329.700195,6329.700195,3714100000,0.15123669816053212,0.49630585187338916
2018-09-11,6331.879883,6398.919922,6260.209961,6321.200195,6321.200195,3849910000,0.16118755829432913,0.49261359804216953
2018-09-12,6317.009766,6363.870117,6265.089844,6351.799805,6351.799805,4064230000,0.17184187547184238,0.4796455926340032
2018-09-13,6354.240234,6535.410156,6354.240234,6517.310059,6517.310059,4210910000,0.19020378878451796,0.4816940601836435
2018-09-14,6515.410156,6596.100098,6456.169922,6512.709961,6512.709961,4076220000,0.17532434506026057,0.4790040813060179
2018-09-15,6509.399902,6561.720215,6493.549805,6543.200195,6543.200195,3216300000,0.13305956051358997,0.46117264829592236
2018-09-16,6536.680176,6544.330078,6460.100098,6517.180176,6517.180176,3273730000,0.14400299636863353,0.47542544880232485
2018-09-17,6514.060059,6540.209961,6257.52002,6281.200195,6281.200195,3910780000,0.1289927556818182,0.46587378547378544
2018-09-18,6280.910156,6384.180176,6265.709961,6371.299805,6371.299805,4180090000,0.148286371444813,0.4934614649900364
2018-09-19,6371.850098,6448.459961,6208.339844,6398.540039,6398.540039,4431340000,0.16250956483768983,0.4964124041311542
2018-09-20,6398.850098,6529.259766,6395.950195,6519.669922,6519.669922,4348110000,0.15612151365895374,0.4831130595088263
2018-09-21,6513.870117,6794.330078,6496.359863,6734.950195,6734.950195,6531940000,0.1260355858830435,0.4846489960134028
2018-09-22,6735.049805,6814.560059,6616.799805,6721.97998,6721.97998,4509660000,0.11755806254223976,0.4686511326226516
2018-09-23,6715.319824,6766.149902,6679.419922,6710.629883,6710.629883,4197500000,0.12848039101186584,0.47404892597980985
2018-09-24,6704.77002,6713.560059,6580.899902,6595.410156,6595.410156,4177310000,0.15566828559674217,0.4779601728508481
2018-09-25,6603.640137,6603.640137,6381.859863,6446.470215,6446.470215,4726180000,0.14234978032658446,0.4629755489356005
2018-09-26,6452.790039,6585.910156,6397.890137,6495.0,6495.0,4437300000,0.15679978023119256,0.48030379943529294
2018-09-27,6495.290039,6712.100098,6464.950195,6676.75,6676.75,4606810000,0.16244088057999348,0.47526755457803843
2018-09-28,6678.75,6785.029785,6598.319824,6644.129883,6644.129883,5014430000,0.15001389443670596,0.48369327701740955
2018-09-29,6643.100098,6643.100098,6511.649902,6601.959961,6601.959961,4363690000,0.14927484596247045,0.4757040333135951
2018-09-30,6604.709961,6643.779785,6566.540039,6625.560059,6625.560059,4002280000,0.16036217149853513,0.4805807768470106
2018-10-01,6619.850098,6653.299805,6549.080078,6589.620117,6589.620117,4000970000,0.17252336240235655,0.49312485388050653
2018-10-02,6593.240234,6611.839844,6537.899902,6556.100098,6556.100098,3979260000,0.17365612728573795,0.4822566376587893
2018-10-03,6553.859863,6571.459961,6454.029785,6502.589844,6502.589844,3887310000,0.16418880048696777,0.4974158927260431
2018-10-04,6497.910156,6603.310059,6497.910156,6576.689941,6576.689941,3838410000,0.14087082779909485,0.44821958252711097
2018-10-05,6574.149902,6623.620117,6557.410156,6622.47998,6622.47998,3671500000,0.11821049691885377,0.46515790008661273
